real_estate_sold,reward_per_nft,contract_value,remaining_supply,rmc,avidity,real_estate_per_month,date
16498,3.819925623547981e-08,0.00015279702494191925,6812.044627198635,8.0108642578125e-12,0.7000000000000001,33,2103-05
16499,3.8199255378654454e-08,0.0001527970215146178,6812.044474401613,8.0108642578125e-12,0.7000000000000001,33,2103-05
16500,3.819925452182911e-08,0.00015279701808731646,6812.044321604595,8.0108642578125e-12,0.7000000000000001,33,2103-05
16501,3.8199253665003795e-08,0.00015279701466001518,6812.044168807581,8.0108642578125e-12,0.7000000000000001,33,2103-05
16502,3.81992528081785e-08,0.00015279701123271399,6812.044016010569,8.0108642578125e-12,0.7000000000000001,33,2103-05
16503,3.8199251951353215e-08,0.00015279700780541287,6812.043863213561,8.0108642578125e-12,0.7000000000000001,33,2103-05
16504,3.8199251094527945e-08,0.00015279700437811179,6812.043710416557,8.0108642578125e-12,0.7000000000000001,33,2103-05
16505,3.819925023770271e-08,0.00015279700095081084,6812.043557619556,8.0108642578125e-12,0.7000000000000001,33,2103-05
16506,3.8199249380877484e-08,0.00015279699752350994,6812.043404822559,8.0108642578125e-12,0.7000000000000001,33,2103-05
16507,3.819924852405228e-08,0.00015279699409620912,6812.0432520255645,8.0108642578125e-12,0.7000000000000001,33,2103-05
16508,3.8199247667227096e-08,0.0001527969906689084,6812.043099228574,8.0108642578125e-12,0.7000000000000001,33,2103-05
16509,3.819924681040193e-08,0.00015279698724160774,6812.042946431587,8.0108642578125e-12,0.7000000000000001,33,2103-05
16510,3.819924595357678e-08,0.0001527969838143071,6812.042793634603,8.0108642578125e-12,0.7000000000000001,33,2103-05
16511,3.2742210082929995e-08,0.00013096884033171998,6812.042662665763,8.0108642578125e-12,0.6000000000000001,35,2103-06
16512,3.2742209453425836e-08,0.00013096883781370334,6812.042531696925,8.0108642578125e-12,0.6000000000000001,35,2103-06
16513,3.274220882392168e-08,0.00013096883529568673,6812.04240072809,8.0108642578125e-12,0.6000000000000001,35,2103-06
16514,3.274220819441755e-08,0.0001309688327776702,6812.042269759257,8.0108642578125e-12,0.6000000000000001,35,2103-06
16515,3.2742207564913423e-08,0.0001309688302596537,6812.042138790426,8.0108642578125e-12,0.6000000000000001,35,2103-06
16516,3.2742206935409304e-08,0.00013096882774163722,6812.042007821598,8.0108642578125e-12,0.6000000000000001,35,2103-06
16517,3.274220630590521e-08,0.00013096882522362085,6812.041876852773,8.0108642578125e-12,0.6000000000000001,35,2103-06
16518,3.274220567640112e-08,0.00013096882270560446,6812.041745883951,8.0108642578125e-12,0.6000000000000001,35,2103-06
16519,3.2742205046897043e-08,0.00013096882018758817,6812.041614915131,8.0108642578125e-12,0.6000000000000001,35,2103-06
16520,3.274220441739298e-08,0.00013096881766957194,6812.041483946313,8.0108642578125e-12,0.6000000000000001,35,2103-06
16521,3.274220378788893e-08,0.0001309688151515557,6812.041352977498,8.0108642578125e-12,0.6000000000000001,35,2103-06
16522,3.274220315838488e-08,0.00013096881263353953,6812.0412220086855,8.0108642578125e-12,0.6000000000000001,35,2103-06
16523,3.274220252888086e-08,0.00013096881011552343,6812.041091039875,8.0108642578125e-12,0.6000000000000001,35,2103-06
16524,3.274220189937684e-08,0.00013096880759750737,6812.040960071067,8.0108642578125e-12,0.6000000000000001,35,2103-06
16525,3.274220126987284e-08,0.00013096880507949135,6812.040829102262,8.0108642578125e-12,0.6000000000000001,35,2103-06
16526,3.2742200640368847e-08,0.0001309688025614754,6812.04069813346,8.0108642578125e-12,0.6000000000000001,35,2103-06
16527,3.2742200010864866e-08,0.00013096880004345946,6812.0405671646595,8.0108642578125e-12,0.6000000000000001,35,2103-06
16528,3.27421993813609e-08,0.0001309687975254436,6812.040436195862,8.0108642578125e-12,0.6000000000000001,35,2103-06
16529,3.2742198751856944e-08,0.00013096879500742778,6812.040305227067,8.0108642578125e-12,0.6000000000000001,35,2103-06
16530,3.2742198122353e-08,0.000130968792489412,6812.040174258274,8.0108642578125e-12,0.6000000000000001,35,2103-06
16531,3.274219749284907e-08,0.00013096878997139626,6812.040043289485,8.0108642578125e-12,0.6000000000000001,35,2103-06
16532,3.2742196863345153e-08,0.0001309687874533806,6812.039912320697,8.0108642578125e-12,0.6000000000000001,35,2103-06
16533,3.2742196233841245e-08,0.000130968784935365,6812.039781351912,8.0108642578125e-12,0.6000000000000001,35,2103-06
16534,3.274219560433735e-08,0.0001309687824173494,6812.03965038313,8.0108642578125e-12,0.6000000000000001,35,2103-06
16535,3.274219497483347e-08,0.00013096877989933389,6812.03951941435,8.0108642578125e-12,0.6000000000000001,35,2103-06
16536,3.2742194345329594e-08,0.00013096877738131839,6812.0393884455725,8.0108642578125e-12,0.6000000000000001,35,2103-06
16537,3.274219371582574e-08,0.00013096877486330297,6812.0392574767975,8.0108642578125e-12,0.6000000000000001,35,2103-06
16538,3.274219308632189e-08,0.00013096877234528755,6812.039126508025,8.0108642578125e-12,0.6000000000000001,35,2103-06
16539,3.2742192456818055e-08,0.0001309687698272722,6812.038995539256,8.0108642578125e-12,0.6000000000000001,35,2103-06
16540,3.274219182731423e-08,0.00013096876730925693,6812.038864570488,8.0108642578125e-12,0.6000000000000001,35,2103-06
16541,3.2742191197810424e-08,0.0001309687647912417,6812.038733601723,8.0108642578125e-12,0.6000000000000001,35,2103-06
16542,3.274219056830662e-08,0.0001309687622732265,6812.038602632961,8.0108642578125e-12,0.6000000000000001,35,2103-06
16543,3.274218993880283e-08,0.00013096875975521132,6812.038471664201,8.0108642578125e-12,0.6000000000000001,35,2103-06
16544,3.2742189309299064e-08,0.00013096875723719626,6812.038340695444,8.0108642578125e-12,0.6000000000000001,35,2103-06
16545,3.27421886797953e-08,0.00013096875471918122,6812.038209726689,8.0108642578125e-12,0.6000000000000001,35,2103-06
16546,2.7285156708576296e-08,0.00010914062683430518,6812.038100586063,8.0108642578125e-12,0.5000000000000001,37,2103-07
16547,2.7285156271420924e-08,0.0001091406250856837,6812.037991445438,8.0108642578125e-12,0.5000000000000001,37,2103-07
16548,2.728515583426556e-08,0.00010914062333706224,6812.037882304815,8.0108642578125e-12,0.5000000000000001,37,2103-07
16549,2.72851553971102e-08,0.0001091406215884408,6812.037773164194,8.0108642578125e-12,0.5000000000000001,37,2103-07
16550,2.7285154959954852e-08,0.0001091406198398194,6812.037664023574,8.0108642578125e-12,0.5000000000000001,37,2103-07
16551,2.7285154522799504e-08,0.00010914061809119802,6812.037554882955,8.0108642578125e-12,0.5000000000000001,37,2103-07
16552,2.7285154085644165e-08,0.00010914061634257666,6812.037445742339,8.0108642578125e-12,0.5000000000000001,37,2103-07
16553,2.7285153648488833e-08,0.00010914061459395533,6812.037336601724,8.0108642578125e-12,0.5000000000000001,37,2103-07
16554,2.7285153211333508e-08,0.00010914061284533403,6812.037227461111,8.0108642578125e-12,0.5000000000000001,37,2103-07
16555,2.728515277417819e-08,0.00010914061109671276,6812.0371183205,8.0108642578125e-12,0.5000000000000001,37,2103-07
16556,2.728515233702288e-08,0.00010914060934809152,6812.03700917989,8.0108642578125e-12,0.5000000000000001,37,2103-07
16557,2.7285151899867578e-08,0.0001091406075994703,6812.036900039283,8.0108642578125e-12,0.5000000000000001,37,2103-07
16558,2.7285151462712282e-08,0.00010914060585084913,6812.036790898677,8.0108642578125e-12,0.5000000000000001,37,2103-07
16559,2.7285151025556993e-08,0.00010914060410222797,6812.036681758073,8.0108642578125e-12,0.5000000000000001,37,2103-07
16560,2.728515058840171e-08,0.00010914060235360684,6812.036572617471,8.0108642578125e-12,0.5000000000000001,37,2103-07
16561,2.728515015124644e-08,0.00010914060060498575,6812.036463476871,8.0108642578125e-12,0.5000000000000001,37,2103-07
16562,2.728514971409117e-08,0.00010914059885636467,6812.036354336272,8.0108642578125e-12,0.5000000000000001,37,2103-07
16563,2.7285149276935907e-08,0.00010914059710774362,6812.036245195674,8.0108642578125e-12,0.5000000000000001,37,2103-07
16564,2.728514883978065e-08,0.0001091405953591226,6812.036136055079,8.0108642578125e-12,0.5000000000000001,37,2103-07
16565,2.7285148402625402e-08,0.0001091405936105016,6812.036026914485,8.0108642578125e-12,0.5000000000000001,37,2103-07
16566,2.7285147965470163e-08,0.00010914059186188065,6812.035917773893,8.0108642578125e-12,0.5000000000000001,37,2103-07
16567,2.7285147528314927e-08,0.0001091405901132597,6812.035808633303,8.0108642578125e-12,0.5000000000000001,37,2103-07
16568,2.72851470911597e-08,0.0001091405883646388,6812.035699492714,8.0108642578125e-12,0.5000000000000001,37,2103-07
16569,2.728514665400448e-08,0.00010914058661601793,6812.035590352128,8.0108642578125e-12,0.5000000000000001,37,2103-07
16570,2.728514621684927e-08,0.00010914058486739708,6812.035481211543,8.0108642578125e-12,0.5000000000000001,37,2103-07
16571,2.7285145779694065e-08,0.00010914058311877626,6812.03537207096,8.0108642578125e-12,0.5000000000000001,37,2103-07
16572,2.728514534253887e-08,0.00010914058137015547,6812.035262930379,8.0108642578125e-12,0.5000000000000001,37,2103-07
16573,2.728514490538368e-08,0.00010914057962153472,6812.0351537898,8.0108642578125e-12,0.5000000000000001,37,2103-07
16574,2.7285144468228496e-08,0.00010914057787291398,6812.035044649222,8.0108642578125e-12,0.5000000000000001,37,2103-07
16575,2.728514403107332e-08,0.00010914057612429328,6812.0349355086455,8.0108642578125e-12,0.5000000000000001,37,2103-07
16576,2.7285143593918147e-08,0.00010914057437567258,6812.034826368071,8.0108642578125e-12,0.5000000000000001,37,2103-07
16577,2.7285143156762983e-08,0.00010914057262705194,6812.034717227498,8.0108642578125e-12,0.5000000000000001,37,2103-07
16578,2.7285142719607827e-08,0.00010914057087843131,6812.034608086927,8.0108642578125e-12,0.5000000000000001,37,2103-07
16579,2.7285142282452677e-08,0.0001091405691298107,6812.034498946357,8.0108642578125e-12,0.5000000000000001,37,2103-07
16580,2.7285141845297533e-08,0.00010914056738119013,6812.03438980579,8.0108642578125e-12,0.5000000000000001,37,2103-07
16581,2.7285141408142397e-08,0.00010914056563256959,6812.034280665224,8.0108642578125e-12,0.5000000000000001,37,2103-07
16582,2.728514097098727e-08,0.00010914056388394908,6812.03417152466,8.0108642578125e-12,0.5000000000000001,37,2103-07
16583,2.1828112427065718e-08,8.731244970826288e-05,6812.0340842122105,8.0108642578125e-12,0.40000000000000013,36,2103-08
16584,2.1828112147286444e-08,8.731244858914578e-05,6812.033996899762,8.0108642578125e-12,0.40000000000000013,36,2103-08
16585,2.1828111867507177e-08,8.73124474700287e-05,6812.033909587315,8.0108642578125e-12,0.40000000000000013,36,2103-08
16586,2.1828111587727913e-08,8.731244635091166e-05,6812.033822274869,8.0108642578125e-12,0.40000000000000013,36,2103-08
16587,2.182811130794865e-08,8.73124452317946e-05,6812.033734962423,8.0108642578125e-12,0.40000000000000013,36,2103-08
16588,2.1828111028169392e-08,8.731244411267756e-05,6812.033647649979,8.0108642578125e-12,0.40000000000000013,36,2103-08
16589,2.1828110748390135e-08,8.731244299356054e-05,6812.033560337536,8.0108642578125e-12,0.40000000000000013,36,2103-08
16590,2.1828110468610884e-08,8.731244187444354e-05,6812.033473025094,8.0108642578125e-12,0.40000000000000013,36,2103-08
16591,2.1828110188831636e-08,8.731244075532654e-05,6812.033385712653,8.0108642578125e-12,0.40000000000000013,36,2103-08
16592,2.1828109909052392e-08,8.731243963620956e-05,6812.033298400213,8.0108642578125e-12,0.40000000000000013,36,2103-08
16593,2.182810962927315e-08,8.73124385170926e-05,6812.033211087775,8.0108642578125e-12,0.40000000000000013,36,2103-08
16594,2.1828109349493914e-08,8.731243739797566e-05,6812.033123775338,8.0108642578125e-12,0.40000000000000013,36,2103-08
16595,2.182810906971468e-08,8.731243627885872e-05,6812.033036462902,8.0108642578125e-12,0.40000000000000013,36,2103-08
16596,2.182810878993545e-08,8.73124351597418e-05,6812.032949150466,8.0108642578125e-12,0.40000000000000013,36,2103-08
16597,2.1828108510156225e-08,8.73124340406249e-05,6812.032861838033,8.0108642578125e-12,0.40000000000000013,36,2103-08
16598,2.1828108230377e-08,8.7312432921508e-05,6812.0327745256,8.0108642578125e-12,0.40000000000000013,36,2103-08
16599,2.1828107950597783e-08,8.731243180239113e-05,6812.032687213168,8.0108642578125e-12,0.40000000000000013,36,2103-08
16600,2.182810767081857e-08,8.731243068327428e-05,6812.032599900737,8.0108642578125e-12,0.40000000000000013,36,2103-08
16601,2.1828107391039354e-08,8.731242956415742e-05,6812.032512588307,8.0108642578125e-12,0.40000000000000013,36,2103-08
16602,2.1828107111260143e-08,8.731242844504057e-05,6812.032425275879,8.0108642578125e-12,0.40000000000000013,36,2103-08
16603,2.1828106831480942e-08,8.731242732592377e-05,6812.032337963452,8.0108642578125e-12,0.40000000000000013,36,2103-08
16604,2.182810655170174e-08,8.731242620680697e-05,6812.032250651026,8.0108642578125e-12,0.40000000000000013,36,2103-08
16605,2.1828106271922543e-08,8.731242508769017e-05,6812.0321633386,8.0108642578125e-12,0.40000000000000013,36,2103-08
16606,2.182810599214335e-08,8.731242396857339e-05,6812.032076026177,8.0108642578125e-12,0.40000000000000013,36,2103-08
16607,2.1828105712364157e-08,8.731242284945663e-05,6812.031988713754,8.0108642578125e-12,0.40000000000000013,36,2103-08
16608,2.182810543258497e-08,8.731242173033988e-05,6812.031901401332,8.0108642578125e-12,0.40000000000000013,36,2103-08
16609,2.1828105152805788e-08,8.731242061122316e-05,6812.031814088911,8.0108642578125e-12,0.40000000000000013,36,2103-08
16610,2.1828104873026607e-08,8.731241949210642e-05,6812.031726776492,8.0108642578125e-12,0.40000000000000013,36,2103-08
16611,2.1828104593247432e-08,8.731241837298973e-05,6812.031639464074,8.0108642578125e-12,0.40000000000000013,36,2103-08
16612,2.1828104313468258e-08,8.731241725387303e-05,6812.031552151657,8.0108642578125e-12,0.40000000000000013,36,2103-08
16613,2.1828104033689093e-08,8.731241613475637e-05,6812.0314648392405,8.0108642578125e-12,0.40000000000000013,36,2103-08
16614,2.1828103753909925e-08,8.73124150156397e-05,6812.031377526825,8.0108642578125e-12,0.40000000000000013,36,2103-08
16615,2.1828103474130764e-08,8.731241389652306e-05,6812.0312902144115,8.0108642578125e-12,0.40000000000000013,36,2103-08
16616,2.1828103194351606e-08,8.731241277740642e-05,6812.031202901999,8.0108642578125e-12,0.40000000000000013,36,2103-08
16617,2.1828102914572447e-08,8.731241165828979e-05,6812.031115589587,8.0108642578125e-12,0.40000000000000013,36,2103-08
16618,2.1828102634793296e-08,8.731241053917318e-05,6812.031028277176,8.0108642578125e-12,0.40000000000000013,36,2103-08
16619,2.7285127943767686e-08,0.00010914051177507074,6812.030919136664,8.0108642578125e-12,0.5000000000000001,37,2103-09
16620,2.728512750661277e-08,0.00010914051002645109,6812.030809996154,8.0108642578125e-12,0.5000000000000001,37,2103-09
16621,2.7285127069457866e-08,0.00010914050827783146,6812.030700855646,8.0108642578125e-12,0.5000000000000001,37,2103-09
16622,2.7285126632302968e-08,0.00010914050652921187,6812.030591715139,8.0108642578125e-12,0.5000000000000001,37,2103-09
16623,2.7285126195148076e-08,0.0001091405047805923,6812.030482574634,8.0108642578125e-12,0.5000000000000001,37,2103-09
16624,2.728512575799319e-08,0.00010914050303197277,6812.030373434131,8.0108642578125e-12,0.5000000000000001,37,2103-09
16625,2.7285125320838315e-08,0.00010914050128335326,6812.03026429363,8.0108642578125e-12,0.5000000000000001,37,2103-09
16626,2.7285124883683443e-08,0.00010914049953473377,6812.030155153131,8.0108642578125e-12,0.5000000000000001,37,2103-09
16627,2.728512444652858e-08,0.00010914049778611432,6812.030046012634,8.0108642578125e-12,0.5000000000000001,37,2103-09
16628,2.728512400937373e-08,0.00010914049603749492,6812.029936872138,8.0108642578125e-12,0.5000000000000001,37,2103-09
16629,2.728512357221888e-08,0.00010914049428887552,6812.029827731643,8.0108642578125e-12,0.5000000000000001,37,2103-09
16630,2.7285123135064034e-08,0.00010914049254025614,6812.02971859115,8.0108642578125e-12,0.5000000000000001,37,2103-09
16631,2.72851226979092e-08,0.0001091404907916368,6812.029609450659,8.0108642578125e-12,0.5000000000000001,37,2103-09
16632,2.728512226075437e-08,0.00010914048904301748,6812.02950031017,8.0108642578125e-12,0.5000000000000001,37,2103-09
16633,2.7285121823599547e-08,0.0001091404872943982,6812.029391169683,8.0108642578125e-12,0.5000000000000001,37,2103-09
16634,2.728512138644473e-08,0.00010914048554577892,6812.029282029197,8.0108642578125e-12,0.5000000000000001,37,2103-09
16635,2.7285120949289925e-08,0.0001091404837971597,6812.029172888713,8.0108642578125e-12,0.5000000000000001,37,2103-09
16636,2.7285120512135123e-08,0.00010914048204854049,6812.029063748231,8.0108642578125e-12,0.5000000000000001,37,2103-09
16637,2.728512007498033e-08,0.00010914048029992132,6812.028954607751,8.0108642578125e-12,0.5000000000000001,37,2103-09
16638,2.7285119637825544e-08,0.00010914047855130217,6812.028845467273,8.0108642578125e-12,0.5000000000000001,37,2103-09
16639,2.7285119200670768e-08,0.00010914047680268307,6812.028736326796,8.0108642578125e-12,0.5000000000000001,37,2103-09
16640,2.7285118763515995e-08,0.00010914047505406399,6812.0286271863215,8.0108642578125e-12,0.5000000000000001,37,2103-09
16641,2.7285118326361232e-08,0.00010914047330544493,6812.028518045849,8.0108642578125e-12,0.5000000000000001,37,2103-09
16642,2.7285117889206476e-08,0.00010914047155682591,6812.028408905377,8.0108642578125e-12,0.5000000000000001,37,2103-09
16643,2.7285117452051723e-08,0.00010914046980820689,6812.0282997649065,8.0108642578125e-12,0.5000000000000001,37,2103-09
16644,2.7285117014896977e-08,0.0001091404680595879,6812.028190624438,8.0108642578125e-12,0.5000000000000001,37,2103-09
16645,2.7285116577742237e-08,0.00010914046631096895,6812.028081483972,8.0108642578125e-12,0.5000000000000001,37,2103-09
16646,2.7285116140587507e-08,0.00010914046456235003,6812.027972343507,8.0108642578125e-12,0.5000000000000001,37,2103-09
16647,2.728511570343278e-08,0.00010914046281373112,6812.027863203044,8.0108642578125e-12,0.5000000000000001,37,2103-09
16648,2.7285115266278064e-08,0.00010914046106511225,6812.027754062583,8.0108642578125e-12,0.5000000000000001,37,2103-09
16649,2.7285114829123358e-08,0.00010914045931649342,6812.027644922124,8.0108642578125e-12,0.5000000000000001,37,2103-09
16650,2.7285114391968654e-08,0.00010914045756787462,6812.027535781666,8.0108642578125e-12,0.5000000000000001,37,2103-09
16651,2.728511395481396e-08,0.00010914045581925585,6812.027426641211,8.0108642578125e-12,0.5000000000000001,37,2103-09
16652,2.728511351765927e-08,0.00010914045407063709,6812.027317500757,8.0108642578125e-12,0.5000000000000001,37,2103-09
16653,2.728511308050459e-08,0.00010914045232201836,6812.027208360305,8.0108642578125e-12,0.5000000000000001,37,2103-09
16654,2.728511264334992e-08,0.00010914045057339968,6812.027099219855,8.0108642578125e-12,0.5000000000000001,37,2103-09
16655,2.7285112206195254e-08,0.00010914044882478101,6812.026990079406,8.0108642578125e-12,0.5000000000000001,37,2103-09
16656,2.1828089415232475e-08,8.73123576609299e-05,6812.026902767048,8.0108642578125e-12,0.40000000000000013,39,2103-10
16657,2.18280891354535e-08,8.7312356541814e-05,6812.026815454692,8.0108642578125e-12,0.40000000000000013,39,2103-10
16658,2.1828088855674527e-08,8.73123554226981e-05,6812.026728142337,8.0108642578125e-12,0.40000000000000013,39,2103-10
16659,2.1828088575895554e-08,8.731235430358222e-05,6812.026640829982,8.0108642578125e-12,0.40000000000000013,39,2103-10
16660,2.1828088296116584e-08,8.731235318446634e-05,6812.026553517629,8.0108642578125e-12,0.40000000000000013,39,2103-10
16661,2.182808801633762e-08,8.731235206535049e-05,6812.026466205277,8.0108642578125e-12,0.40000000000000013,39,2103-10
16662,2.1828087736558662e-08,8.731235094623465e-05,6812.026378892926,8.0108642578125e-12,0.40000000000000013,39,2103-10
16663,2.1828087456779706e-08,8.731234982711882e-05,6812.026291580576,8.0108642578125e-12,0.40000000000000013,39,2103-10
16664,2.1828087177000753e-08,8.7312348708003e-05,6812.026204268227,8.0108642578125e-12,0.40000000000000013,39,2103-10
16665,2.1828086897221803e-08,8.731234758888722e-05,6812.02611695588,8.0108642578125e-12,0.40000000000000013,39,2103-10
16666,2.1828086617442857e-08,8.731234646977143e-05,6812.026029643534,8.0108642578125e-12,0.40000000000000013,39,2103-10
16667,2.1828086337663914e-08,8.731234535065566e-05,6812.025942331188,8.0108642578125e-12,0.40000000000000013,39,2103-10
16668,2.1828086057884977e-08,8.731234423153991e-05,6812.025855018844,8.0108642578125e-12,0.40000000000000013,39,2103-10
16669,2.182808577810604e-08,8.731234311242417e-05,6812.0257677065,8.0108642578125e-12,0.40000000000000013,39,2103-10
16670,2.1828085498327108e-08,8.731234199330844e-05,6812.025680394158,8.0108642578125e-12,0.40000000000000013,39,2103-10
16671,2.182808521854818e-08,8.731234087419273e-05,6812.0255930818175,8.0108642578125e-12,0.40000000000000013,39,2103-10
16672,2.1828084938769255e-08,8.731233975507703e-05,6812.025505769478,8.0108642578125e-12,0.40000000000000013,39,2103-10
16673,2.1828084658990335e-08,8.731233863596133e-05,6812.025418457139,8.0108642578125e-12,0.40000000000000013,39,2103-10
16674,2.1828084379211415e-08,8.731233751684566e-05,6812.025331144801,8.0108642578125e-12,0.40000000000000013,39,2103-10
16675,2.1828084099432505e-08,8.731233639773002e-05,6812.025243832465,8.0108642578125e-12,0.40000000000000013,39,2103-10
16676,2.1828083819653595e-08,8.731233527861438e-05,6812.02515652013,8.0108642578125e-12,0.40000000000000013,39,2103-10
16677,2.182808353987469e-08,8.731233415949876e-05,6812.025069207795,8.0108642578125e-12,0.40000000000000013,39,2103-10
16678,2.1828083260095785e-08,8.731233304038315e-05,6812.024981895463,8.0108642578125e-12,0.40000000000000013,39,2103-10
16679,2.182808298031689e-08,8.731233192126755e-05,6812.024894583131,8.0108642578125e-12,0.40000000000000013,39,2103-10
16680,2.1828082700537992e-08,8.731233080215197e-05,6812.0248072708,8.0108642578125e-12,0.40000000000000013,39,2103-10
16681,2.1828082420759102e-08,8.731232968303641e-05,6812.02471995847,8.0108642578125e-12,0.40000000000000013,39,2103-10
16682,2.1828082140980212e-08,8.731232856392084e-05,6812.024632646141,8.0108642578125e-12,0.40000000000000013,39,2103-10
16683,2.1828081861201325e-08,8.73123274448053e-05,6812.024545333814,8.0108642578125e-12,0.40000000000000013,39,2103-10
16684,2.182808158142244e-08,8.731232632568977e-05,6812.024458021488,8.0108642578125e-12,0.40000000000000013,39,2103-10
16685,2.1828081301643568e-08,8.731232520657427e-05,6812.024370709162,8.0108642578125e-12,0.40000000000000013,39,2103-10
16686,2.182808102186469e-08,8.731232408745877e-05,6812.024283396838,8.0108642578125e-12,0.40000000000000013,39,2103-10
16687,2.182808074208582e-08,8.731232296834328e-05,6812.024196084515,8.0108642578125e-12,0.40000000000000013,39,2103-10
16688,2.1828080462306954e-08,8.731232184922782e-05,6812.024108772193,8.0108642578125e-12,0.40000000000000013,39,2103-10
16689,2.182808018252809e-08,8.731232073011236e-05,6812.0240214598725,8.0108642578125e-12,0.40000000000000013,39,2103-10
16690,2.182807990274923e-08,8.731231961099692e-05,6812.023934147553,8.0108642578125e-12,0.40000000000000013,39,2103-10
16691,2.1828079622970373e-08,8.731231849188149e-05,6812.0238468352345,8.0108642578125e-12,0.40000000000000013,39,2103-10
16692,2.1828079343191523e-08,8.73123173727661e-05,6812.023759522917,8.0108642578125e-12,0.40000000000000013,39,2103-10
16693,2.1828079063412672e-08,8.731231625365069e-05,6812.023672210601,8.0108642578125e-12,0.40000000000000013,39,2103-10
16694,2.182807878363383e-08,8.731231513453531e-05,6812.023584898286,8.0108642578125e-12,0.40000000000000013,39,2103-10
16695,2e-08,8e-05,6812.023504898286,8.0108642578125e-12,0.30000000000000016,39,2103-11
16696,2e-08,8e-05,6812.023424898286,8.0108642578125e-12,0.30000000000000016,39,2103-11
16697,2e-08,8e-05,6812.023344898286,8.0108642578125e-12,0.30000000000000016,39,2103-11
16698,2e-08,8e-05,6812.0232648982865,8.0108642578125e-12,0.30000000000000016,39,2103-11
16699,2e-08,8e-05,6812.023184898287,8.0108642578125e-12,0.30000000000000016,39,2103-11
16700,2e-08,8e-05,6812.023104898287,8.0108642578125e-12,0.30000000000000016,39,2103-11
16701,2e-08,8e-05,6812.023024898287,8.0108642578125e-12,0.30000000000000016,39,2103-11
16702,2e-08,8e-05,6812.022944898287,8.0108642578125e-12,0.30000000000000016,39,2103-11
16703,2e-08,8e-05,6812.0228648982875,8.0108642578125e-12,0.30000000000000016,39,2103-11
16704,2e-08,8e-05,6812.022784898288,8.0108642578125e-12,0.30000000000000016,39,2103-11
16705,2e-08,8e-05,6812.022704898288,8.0108642578125e-12,0.30000000000000016,39,2103-11
16706,2e-08,8e-05,6812.022624898288,8.0108642578125e-12,0.30000000000000016,39,2103-11
16707,2e-08,8e-05,6812.022544898288,8.0108642578125e-12,0.30000000000000016,39,2103-11
16708,2e-08,8e-05,6812.0224648982885,8.0108642578125e-12,0.30000000000000016,39,2103-11
16709,2e-08,8e-05,6812.022384898289,8.0108642578125e-12,0.30000000000000016,39,2103-11
16710,2e-08,8e-05,6812.022304898289,8.0108642578125e-12,0.30000000000000016,39,2103-11
16711,2e-08,8e-05,6812.022224898289,8.0108642578125e-12,0.30000000000000016,39,2103-11
16712,2e-08,8e-05,6812.022144898289,8.0108642578125e-12,0.30000000000000016,39,2103-11
16713,2e-08,8e-05,6812.0220648982895,8.0108642578125e-12,0.30000000000000016,39,2103-11
16714,2e-08,8e-05,6812.02198489829,8.0108642578125e-12,0.30000000000000016,39,2103-11
16715,2e-08,8e-05,6812.02190489829,8.0108642578125e-12,0.30000000000000016,39,2103-11
16716,2e-08,8e-05,6812.02182489829,8.0108642578125e-12,0.30000000000000016,39,2103-11
16717,2e-08,8e-05,6812.02174489829,8.0108642578125e-12,0.30000000000000016,39,2103-11
16718,2e-08,8e-05,6812.0216648982905,8.0108642578125e-12,0.30000000000000016,39,2103-11
16719,2e-08,8e-05,6812.021584898291,8.0108642578125e-12,0.30000000000000016,39,2103-11
16720,2e-08,8e-05,6812.021504898291,8.0108642578125e-12,0.30000000000000016,39,2103-11
16721,2e-08,8e-05,6812.021424898291,8.0108642578125e-12,0.30000000000000016,39,2103-11
16722,2e-08,8e-05,6812.021344898291,8.0108642578125e-12,0.30000000000000016,39,2103-11
16723,2e-08,8e-05,6812.0212648982915,8.0108642578125e-12,0.30000000000000016,39,2103-11
16724,2e-08,8e-05,6812.021184898292,8.0108642578125e-12,0.30000000000000016,39,2103-11
16725,2e-08,8e-05,6812.021104898292,8.0108642578125e-12,0.30000000000000016,39,2103-11
16726,2e-08,8e-05,6812.021024898292,8.0108642578125e-12,0.30000000000000016,39,2103-11
16727,2e-08,8e-05,6812.020944898292,8.0108642578125e-12,0.30000000000000016,39,2103-11
16728,2e-08,8e-05,6812.0208648982925,8.0108642578125e-12,0.30000000000000016,39,2103-11
16729,2e-08,8e-05,6812.020784898293,8.0108642578125e-12,0.30000000000000016,39,2103-11
16730,2e-08,8e-05,6812.020704898293,8.0108642578125e-12,0.30000000000000016,39,2103-11
16731,2e-08,8e-05,6812.020624898293,8.0108642578125e-12,0.30000000000000016,39,2103-11
16732,2e-08,8e-05,6812.020544898293,8.0108642578125e-12,0.30000000000000016,39,2103-11
16733,2e-08,8e-05,6812.0204648982935,8.0108642578125e-12,0.30000000000000016,39,2103-11
16734,2.182806850629642e-08,8.731227402518567e-05,6812.020377586019,8.0108642578125e-12,0.40000000000000013,39,2103-12
16735,2.1828068226517707e-08,8.731227290607082e-05,6812.0202902737465,8.0108642578125e-12,0.40000000000000013,39,2103-12
16736,2.1828067946739e-08,8.7312271786956e-05,6812.020202961475,8.0108642578125e-12,0.40000000000000013,39,2103-12
16737,2.1828067666960297e-08,8.731227066784119e-05,6812.020115649204,8.0108642578125e-12,0.40000000000000013,39,2103-12
