real_estate_sold,reward_per_nft,contract_value,remaining_supply,rmc,avidity,real_estate_per_month,date
1353,0.00028429199281206183,1.1371679712482474,2772522.6784468037,1.025390625e-09,0.1,2,2075-06
1354,0.0002842918762079242,1.1371675048316967,2772521.5412792987,1.025390625e-09,0.1,2,2075-06
1355,0.0002842917596038343,1.1371670384153372,2772520.4041122603,1.025390625e-09,0.1,3,2075-07
1356,0.0002842916429997923,1.1371665719991693,2772519.2669456885,1.025390625e-09,0.1,3,2075-07
1357,0.0002842915263957981,1.1371661055831923,2772518.129779583,1.025390625e-09,0.1,3,2075-07
1358,0.00028429140979185176,1.137165639167407,2772516.9926139438,1.025390625e-09,0.1,2,2075-08
1359,0.0002842912931879532,1.1371651727518128,2772515.855448771,1.025390625e-09,0.1,2,2075-08
1360,0.0021795656871447856,8.718262748579143,2772507.137186022,1.025390625e-09,0.7666666666666667,1,2075-09
1361,0.0021795588334323707,8.718235333729483,2772498.418950688,1.025390625e-09,0.7666666666666667,2,2075-10
1362,0.0021795519797415076,8.71820791896603,2772489.700742769,1.025390625e-09,0.7666666666666667,2,2075-10
1363,0.0021795451260721963,8.718180504288785,2772480.982562265,1.025390625e-09,0.7666666666666667,1,2075-11
1364,0.0028428760075101347,11.371504030040539,2772469.6110582347,1.025390625e-09,1.0,1,2075-12
1365,0.001421432173638255,5.6857286945530205,2772463.92532954,5.126953125e-10,1.0,1,2076-01
1366,0.0001421429258591805,0.568571703436722,2772463.3567578364,5.126953125e-10,0.1,2,2076-02
1367,0.00014214289670877578,0.5685715868351031,2772462.78818625,5.126953125e-10,0.1,2,2076-02
1368,0.00014214286755837705,0.5685714702335082,2772462.2196147796,5.126953125e-10,0.1,1,2076-03
1369,0.0008528570304479057,3.411428121791623,2772458.8081866577,5.126953125e-10,0.6,1,2076-04
1370,0.0008528559810339815,3.411423924135926,2772455.396762734,5.126953125e-10,0.6,1,2076-05
1371,0.00014214248860355813,0.5685699544142325,2772454.8281927793,5.126953125e-10,0.1,2,2076-06
1372,0.00014214245945324305,0.5685698378129722,2772454.2596229417,5.126953125e-10,0.1,2,2076-06
1373,0.000142142430302934,0.5685697212117361,2772453.6910532205,5.126953125e-10,0.1,2,2076-07
1374,0.00014214240115263094,0.5685696046105237,2772453.1224836158,5.126953125e-10,0.1,2,2076-07
1375,0.0001421423720023338,0.5685694880093352,2772452.553914128,5.126953125e-10,0.1,3,2076-08
1376,0.00014214234285204268,0.5685693714081707,2772451.9853447564,5.126953125e-10,0.1,3,2076-08
1377,0.00014214231370175752,0.56856925480703,2772451.416775502,5.126953125e-10,0.1,3,2076-08
1378,0.00014214228455147835,0.5685691382059134,2772450.8482063636,5.126953125e-10,0.1,4,2076-09
1379,0.00014214225540120517,0.5685690216048207,2772450.279637342,5.126953125e-10,0.1,4,2076-09
1380,0.00014214222625093793,0.5685689050037517,2772449.711068437,5.126953125e-10,0.1,4,2076-09
1381,0.0001421421971006767,0.5685687884027069,2772449.1424996485,5.126953125e-10,0.1,4,2076-09
1382,0.00014214216795042142,0.5685686718016857,2772448.573930977,5.126953125e-10,0.1,3,2076-10
1383,0.00014214213880017214,0.5685685552006886,2772448.0053624217,5.126953125e-10,0.1,3,2076-10
1384,0.00014214210964992883,0.5685684385997153,2772447.436793983,5.126953125e-10,0.1,3,2076-10
1385,0.0008528524829981489,3.411409931992596,2772444.025384051,5.126953125e-10,0.6,2,2076-11
1386,0.0008528514335898201,3.4114057343592807,2772440.6139783165,5.126953125e-10,0.6,2,2076-11
1387,0.0008528503841827829,3.4114015367311312,2772437.2025767798,5.126953125e-10,0.6,3,2076-12
1388,0.0008528493347770366,3.4113973391081465,2772433.7911794404,5.126953125e-10,0.6,3,2076-12
1389,0.0008528482853725817,3.411393141490327,2772430.379786299,5.126953125e-10,0.6,3,2076-12
1390,0.000142141205994903,0.5685648239796119,2772429.8112214752,5.126953125e-10,0.1,3,2077-01
1391,0.00014214117684485103,0.5685647073794041,2772429.242656768,5.126953125e-10,0.1,3,2077-01
1392,0.000142141147694805,0.56856459077922,2772428.674092177,5.126953125e-10,0.1,3,2077-01
1393,0.0001421411185447649,0.5685644741790596,2772428.1055277027,5.126953125e-10,0.1,3,2077-02
1394,0.00014214108939473086,0.5685643575789234,2772427.536963345,5.126953125e-10,0.1,3,2077-02
1395,0.00014214106024470273,0.568564240978811,2772426.968399104,5.126953125e-10,0.1,3,2077-02
1396,0.0010897479050592182,4.358991620236873,2772422.609407484,5.126953125e-10,0.7666666666666667,1,2077-03
1397,0.0014214080761122353,5.685632304448942,2772416.92377518,5.126953125e-10,1.0,1,2077-04
1398,0.00014214051611152046,0.5685620644460818,2772416.3552131155,5.126953125e-10,0.1,2,2077-05
1399,0.00014214048696160992,0.5685619478464397,2772415.7866511676,5.126953125e-10,0.1,2,2077-05
1400,0.00014214045781170537,0.5685618312468215,2772415.2180893365,5.126953125e-10,0.1,3,2077-06
1401,0.00014214042866180678,0.5685617146472272,2772414.649527622,5.126953125e-10,0.1,3,2077-06
1402,0.0001421403995119142,0.5685615980476568,2772414.0809660237,5.126953125e-10,0.1,3,2077-06
1403,0.00014214037036202758,0.5685614814481104,2772413.5124045424,5.126953125e-10,0.1,4,2077-07
1404,0.00014214034121214696,0.5685613648485879,2772412.9438431775,5.126953125e-10,0.1,4,2077-07
1405,0.00014214031206227228,0.5685612482490892,2772412.375281929,5.126953125e-10,0.1,4,2077-07
1406,0.00014214028291240356,0.5685611316496143,2772411.8067207974,5.126953125e-10,0.1,4,2077-07
1407,0.0001421402537625409,0.5685610150501635,2772411.2381597823,5.126953125e-10,0.1,5,2077-08
1408,0.00014214022461268413,0.5685608984507365,2772410.669598884,5.126953125e-10,0.1,5,2077-08
1409,0.0001421401954628334,0.5685607818513336,2772410.101038102,5.126953125e-10,0.1,5,2077-08
1410,0.00014214016631298863,0.5685606652519545,2772409.5324774366,5.126953125e-10,0.1,5,2077-08
1411,0.0001421401371631498,0.5685605486525992,2772408.963916888,5.126953125e-10,0.1,5,2077-08
1412,0.000142140108013317,0.568560432053268,2772408.395356456,5.126953125e-10,0.1,5,2077-09
1413,0.00014214007886349017,0.5685603154539607,2772407.8267961405,5.126953125e-10,0.1,5,2077-09
1414,0.00014214004971366932,0.5685601988546772,2772407.2582359416,5.126953125e-10,0.1,5,2077-09
1415,0.00014214002056385443,0.5685600822554178,2772406.689675859,5.126953125e-10,0.1,5,2077-09
1416,0.0001421399914140455,0.568559965656182,2772406.1211158936,5.126953125e-10,0.1,5,2077-09
1417,0.0004264198867927276,1.7056795471709105,2772404.4154363465,5.126953125e-10,0.29999999999999993,4,2077-10
1418,0.00042641962444455513,1.7056784977782204,2772402.7097578486,5.126953125e-10,0.29999999999999993,4,2077-10
1419,0.000426419362096544,1.7056774483861759,2772401.0040804003,5.126953125e-10,0.29999999999999993,4,2077-10
1420,0.0004264190997486942,1.7056763989947767,2772399.298404001,5.126953125e-10,0.29999999999999993,4,2077-10
1421,0.001279256512203018,5.117026048812072,2772394.1813779525,5.126953125e-10,0.8999999999999999,2,2077-11
1422,0.0012792541510752756,5.117016604301102,2772389.0643613483,5.126953125e-10,0.8999999999999999,2,2077-11
1423,0.001421390877724324,5.685563510897296,2772383.3787978375,5.126953125e-10,1.0,2,2077-12
1424,0.0014213879627625631,5.685551851050253,2772377.6932459865,5.126953125e-10,1.0,2,2077-12
1425,0.00071069252390339,2.84277009561356,2772374.850475891,5.126953125e-10,0.5,3,2078-01
1426,0.0007106917951659388,2.8427671806637553,2772372.00770871,5.126953125e-10,0.5,3,2078-01
1427,0.0007106910664292347,2.8427642657169385,2772369.1649444443,5.126953125e-10,0.5,3,2078-01
1428,0.0007106903376932779,2.8427613507731118,2772366.3221830935,5.126953125e-10,0.5,2,2078-02
1429,0.0007106896089580683,2.8427584358322733,2772363.4794246578,5.126953125e-10,0.5,2,2078-02
1430,0.0011844814670393434,4.737925868157374,2772358.7414987898,5.126953125e-10,0.8333333333333334,2,2078-03
1431,0.001184479442779024,4.737917771116096,2772354.0035810187,5.126953125e-10,0.8333333333333334,2,2078-03
1432,0.0011844774185221637,4.737909674088655,2772349.2656713445,5.126953125e-10,0.8333333333333334,2,2078-04
1433,0.0011844753942687628,4.737901577075051,2772344.527769767,5.126953125e-10,0.8333333333333334,2,2078-04
1434,0.0014213680440225856,5.685472176090342,2772338.8422975913,5.126953125e-10,1.0,1,2078-05
1435,0.0014213651291076516,5.685460516430607,2772333.156837075,5.126953125e-10,1.0,2,2078-06
1436,0.0014213622141986955,5.685448856794782,2772327.471388218,5.126953125e-10,1.0,2,2078-06
1437,0.00014213592992957174,0.568543719718287,2772326.9028444984,5.126953125e-10,0.1,2,2078-07
1438,0.00014213590078060171,0.5685436031224068,2772326.334300895,5.126953125e-10,0.1,2,2078-07
1439,0.00014213587163163768,0.5685434865265507,2772325.765757409,5.126953125e-10,0.1,3,2078-08
1440,0.00014213584248267967,0.5685433699307186,2772325.197214039,5.126953125e-10,0.1,3,2078-08
1441,0.00014213581333372756,0.5685432533349103,2772324.6286707856,5.126953125e-10,0.1,3,2078-08
1442,0.0008528147051086889,3.411258820434756,2772321.217411965,5.126953125e-10,0.6,1,2078-09
1443,0.0013265990200506473,5.306396080202589,2772315.911015885,5.126953125e-10,0.9333333333333333,2,2078-10
1444,0.0013265964808572106,5.306385923428842,2772310.6046299613,5.126953125e-10,0.9333333333333333,2,2078-10
1445,0.0001421350651787822,0.5685402607151289,2772310.0360897006,5.126953125e-10,0.1,2,2078-11
1446,0.00014213503602998953,0.5685401441199581,2772309.4675495564,5.126953125e-10,0.1,2,2078-11
1447,0.000852810041287217,3.4112401651488677,2772306.0563093913,5.126953125e-10,0.6,1,2078-12
1448,0.0008528089919311115,3.411235967724446,2772302.6450734236,5.126953125e-10,0.6,2,2079-01
1449,0.0008528079425762972,3.411231770305189,2772299.2338416534,5.126953125e-10,0.6,2,2079-01
1450,0.0001421344822037957,0.5685379288151828,2772298.665303725,5.126953125e-10,0.1,3,2079-02
1451,0.0001421344530551226,0.5685378122204905,2772298.0967659126,5.126953125e-10,0.1,3,2079-02
1452,0.00014213442390645546,0.5685376956258218,2772297.528228217,5.126953125e-10,0.1,3,2079-02
1453,0.0001421343947577943,0.5685375790311772,2772296.959690638,5.126953125e-10,0.1,4,2079-03
1454,0.00014213436560913913,0.5685374624365566,2772296.3911531754,5.126953125e-10,0.1,4,2079-03
1455,0.00014213433646048993,0.5685373458419597,2772295.8226158298,5.126953125e-10,0.1,4,2079-03
1456,0.00014213430731184674,0.5685372292473869,2772295.2540786006,5.126953125e-10,0.1,4,2079-03
1457,0.00014213427816320948,0.5685371126528379,2772294.6855414878,5.126953125e-10,0.1,4,2079-04
1458,0.00014213424901457822,0.5685369960583129,2772294.117004492,5.126953125e-10,0.1,4,2079-04
1459,0.00014213421986595292,0.5685368794638117,2772293.5484676124,5.126953125e-10,0.1,4,2079-04
1460,0.00014213419071733364,0.5685367628693345,2772292.9799308493,5.126953125e-10,0.1,4,2079-04
1461,0.0001421341615687203,0.5685366462748812,2772292.411394203,5.126953125e-10,0.1,4,2079-05
1462,0.00014213413242011294,0.5685365296804518,2772291.8428576733,5.126953125e-10,0.1,4,2079-05
1463,0.00014213410327151157,0.5685364130860463,2772291.2743212604,5.126953125e-10,0.1,4,2079-05
1464,0.00014213407412291617,0.5685362964916647,2772290.705784964,5.126953125e-10,0.1,4,2079-05
1465,0.0008528042698459604,3.411217079383842,2772287.2945678844,5.126953125e-10,0.6,2,2079-06
1466,0.0008528032204969566,3.4112128819878262,2772283.8833550024,5.126953125e-10,0.6,2,2079-06
1467,0.0012081364091280954,4.832545636512382,2772279.0508093657,5.126953125e-10,0.85,3,2079-07
1468,0.0012081343031481245,4.832537212592498,2772274.2182721533,5.126953125e-10,0.85,3,2079-07
1469,0.0012081321971718244,4.832528788687298,2772269.3857433647,5.126953125e-10,0.85,3,2079-07
1470,0.00014213295190578773,0.5685318076231509,2772268.817211557,5.126953125e-10,0.1,4,2079-08
1471,0.00014213292275742847,0.5685316910297139,2772268.248679866,5.126953125e-10,0.1,4,2079-08
1472,0.00014213289360907516,0.5685315744363006,2772267.680148292,5.126953125e-10,0.1,4,2079-08
1473,0.00014213286446072785,0.5685314578429114,2772267.111616834,5.126953125e-10,0.1,4,2079-08
1474,0.0006159089530203414,2.4636358120813657,2772264.647981022,5.126953125e-10,0.43333333333333335,2,2079-09
1475,0.0006159084056793774,2.4636336227175097,2772262.1843473995,5.126953125e-10,0.43333333333333335,2,2079-09
1476,0.001326570771806861,5.3062830872274445,2772256.8780643125,5.126953125e-10,0.9333333333333333,2,2079-10
1477,0.001326568232667493,5.306272930669972,2772251.571791382,5.126953125e-10,0.9333333333333333,2,2079-10
1478,0.0013265656935329854,5.306262774131942,2772246.265528608,5.126953125e-10,0.9333333333333333,2,2079-11
1479,0.0013265631544033378,5.306252617613351,2772240.9592759907,5.126953125e-10,0.9333333333333333,2,2079-11
1480,0.0014213149449413037,5.6852597797652145,2772235.274016211,5.126953125e-10,1.0,1,2079-12
1481,0.0007106560150676321,2.8426240602705284,2772232.4313921505,2.5634765625e-10,1.0,2,2080-01
1482,0.0007106552863676166,2.8426211454704666,2772229.588771005,2.5634765625e-10,1.0,2,2080-01
1483,7.106545576683485e-05,0.2842618230673394,2772229.304509182,2.5634765625e-10,0.1,2,2080-02
1484,7.106544847984964e-05,0.28426179391939854,2772229.020247388,2.5634765625e-10,0.1,2,2080-02
1485,7.106544119286517e-05,0.2842617647714607,2772228.735985623,2.5634765625e-10,0.1,2,2080-03
1486,7.106543390588145e-05,0.2842617356235258,2772228.4517238876,2.5634765625e-10,0.1,2,2080-03
1487,7.106542661889849e-05,0.28426170647559396,2772228.1674621813,2.5634765625e-10,0.1,3,2080-04
1488,7.106541933191628e-05,0.2842616773276651,2772227.883200504,2.5634765625e-10,0.1,3,2080-04
1489,7.106541204493479e-05,0.28426164817973915,2772227.598938856,2.5634765625e-10,0.1,3,2080-04
1490,0.0004263924285477243,1.7055697141908972,2772225.8933691415,2.5634765625e-10,0.6,1,2080-05
1491,0.0007106536103607418,2.8426144414429673,2772223.0507547,2.5634765625e-10,1.0,1,2080-06
1492,0.000710652881663192,2.842611526652768,2772220.2081431733,2.5634765625e-10,1.0,1,2080-07
1493,0.0007106521529663895,2.842608611865558,2772217.365534561,2.5634765625e-10,1.0,1,2080-08
1494,7.106514242703342e-05,0.2842605697081337,2772217.0812739916,2.5634765625e-10,0.1,2,2080-09
1495,7.106513514008036e-05,0.2842605405603214,2772216.797013451,2.5634765625e-10,0.1,2,2080-09
1496,7.106512785312801e-05,0.2842605114125121,2772216.5127529395,2.5634765625e-10,0.1,1,2080-10
1497,0.00042639072339705847,1.7055628935882339,2772214.8071900457,2.5634765625e-10,0.6,1,2080-11
1498,0.0004263904610668283,1.705561844267313,2772213.1016282015,2.5634765625e-10,0.6,1,2080-12
1499,7.106503312279324e-05,0.284260132491173,2772212.817368069,2.5634765625e-10,0.1,2,2081-01
1500,7.106502583585139e-05,0.28426010334340557,2772212.5331079657,2.5634765625e-10,0.1,2,2081-01
1501,7.106501854891025e-05,0.284260074195641,2772212.2488478916,2.5634765625e-10,0.1,1,2081-02
1502,0.0004263900675718192,1.7055602702872767,2772210.5432876213,2.5634765625e-10,0.6,1,2081-03
1503,0.0004263898052419925,1.70555922096797,2772208.8377284002,2.5634765625e-10,0.6,1,2081-04
1504,7.106492381872118e-05,0.28425969527488476,2772208.553468705,2.5634765625e-10,0.1,2,2081-05
1505,7.106491653179054e-05,0.28425966612716214,2772208.269209039,2.5634765625e-10,0.1,2,2081-05
1506,7.106490924486062e-05,0.28425963697944245,2772207.984949402,2.5634765625e-10,0.1,2,2081-06
1507,7.106490195793145e-05,0.28425960783172577,2772207.700689794,2.5634765625e-10,0.1,2,2081-06
1508,0.0004263893680260181,1.7055574721040723,2772205.995132322,2.5634765625e-10,0.6,1,2081-07
1509,0.0007106485094943696,2.842594037977478,2772203.152538284,2.5634765625e-10,1.0,1,2081-08
1510,7.106477808020504e-05,0.28425911232082013,2772202.8682791716,2.5634765625e-10,0.1,2,2081-09
1511,7.106477079328931e-05,0.28425908317315723,2772202.5840200884,2.5634765625e-10,0.1,2,2081-09
1512,7.106476350637433e-05,0.28425905402549734,2772202.2997610345,2.5634765625e-10,0.1,1,2081-10
1513,7.106475621946011e-05,0.28425902487784044,2772202.0155020095,2.5634765625e-10,0.1,2,2081-11
1514,7.106474893254663e-05,0.28425899573018654,2772201.731243014,2.5634765625e-10,0.1,2,2081-11
1515,7.10647416456339e-05,0.2842589665825356,2772201.446984047,2.5634765625e-10,0.1,2,2081-12
1516,7.10647343587219e-05,0.2842589374348876,2772201.1627251096,2.5634765625e-10,0.1,2,2081-12
1517,7.106472707181067e-05,0.2842589082872427,2772200.8784662015,2.5634765625e-10,0.1,2,2082-01
1518,7.106471978490018e-05,0.2842588791396007,2772200.594207322,2.5634765625e-10,0.1,2,2082-01
1519,7.106471249799043e-05,0.2842588499919617,2772200.3099484723,2.5634765625e-10,0.1,2,2082-02
1520,7.106470521108143e-05,0.28425882084432574,2772200.0256896513,2.5634765625e-10,0.1,2,2082-02
1521,0.0004263881875450391,1.7055527501801564,2772198.320136901,2.5634765625e-10,0.6,1,2082-03
1522,0.0007106465420272817,2.842586168109127,2772195.477550733,2.5634765625e-10,1.0,1,2082-04
1523,7.106458133369799e-05,0.28425832533479195,2772195.193292408,2.5634765625e-10,0.1,2,2082-05
1524,7.106457404680244e-05,0.28425829618720977,2772194.9090341115,2.5634765625e-10,0.1,2,2082-05
1525,7.106456675990764e-05,0.28425826703963053,2772194.6247758446,2.5634765625e-10,0.1,1,2082-06
1526,0.0004263873568380815,1.705549427352326,2772192.9192264173,2.5634765625e-10,0.6,1,2082-07
1527,0.00042638709450992253,1.70554837803969,2772191.213678039,2.5634765625e-10,0.6,1,2082-08
1528,7.106447203032082e-05,0.2842578881212833,2772190.929420151,2.5634765625e-10,0.1,2,2082-09
1529,7.106446474343648e-05,0.2842578589737459,2772190.645162292,2.5634765625e-10,0.1,2,2082-09
1530,7.106445745655289e-05,0.28425782982621156,2772190.360904462,2.5634765625e-10,0.1,3,2082-10
1531,7.106445016967005e-05,0.28425780067868023,2772190.0766466614,2.5634765625e-10,0.1,3,2082-10
1532,7.106444288278795e-05,0.2842577715311518,2772189.79238889,2.5634765625e-10,0.1,3,2082-10
1533,7.10644355959066e-05,0.2842577423836264,2772189.5081311474,2.5634765625e-10,0.1,4,2082-11
1534,7.106442830902599e-05,0.284257713236104,2772189.223873434,2.5634765625e-10,0.1,4,2082-11
1535,7.106442102214614e-05,0.28425768408858454,2772188.93961575,2.5634765625e-10,0.1,4,2082-11
1536,7.106441373526703e-05,0.28425765494106814,2772188.655358095,2.5634765625e-10,0.1,4,2082-11
1537,7.106440644838867e-05,0.2842576257935547,2772188.3711004695,2.5634765625e-10,0.1,4,2082-12
1538,7.106439916151105e-05,0.2842575966460442,2772188.0868428727,2.5634765625e-10,0.1,4,2082-12
1539,7.106439187463418e-05,0.2842575674985367,2772187.802585305,2.5634765625e-10,0.1,4,2082-12
1540,7.106438458775807e-05,0.2842575383510323,2772187.518327767,2.5634765625e-10,0.1,4,2082-12
1541,0.00024872532055308943,0.9949012822123577,2772186.523426485,2.5634765625e-10,0.35,3,2083-01
1542,0.00024872523128887525,0.994900925155501,2772185.5285255597,2.5634765625e-10,0.35,3,2083-01
1543,0.0002487251420246931,0.9949005680987724,2772184.533624992,2.5634765625e-10,0.35,3,2083-01
1544,0.0006040465567041759,2.416186226816704,2772182.117438765,2.5634765625e-10,0.85,2,2083-02
1545,0.0006040460302280511,2.416184120912204,2772179.701254644,2.5634765625e-10,0.85,2,2083-02
1546,0.0007106417691204531,2.8425670764818123,2772176.8586875675,2.5634765625e-10,1.0,1,2083-03
1547,0.0007106410404350453,2.842564161740181,2772174.0161234057,2.5634765625e-10,1.0,1,2083-04
1548,7.106403117503847e-05,0.2842561247001539,2772173.731867281,2.5634765625e-10,0.1,2,2083-05
1549,7.106402388819933e-05,0.2842560955527973,2772173.4476111853,2.5634765625e-10,0.1,2,2083-05
1550,7.106401660136095e-05,0.28425606640544376,2772173.163355119,2.5634765625e-10,0.1,3,2083-06
1551,7.106400931452331e-05,0.28425603725809323,2772172.8790990817,2.5634765625e-10,0.1,3,2083-06
1552,7.106400202768642e-05,0.2842560081107457,2772172.5948430737,2.5634765625e-10,0.1,3,2083-06
1553,0.00042638396844510163,1.7055358737804065,2772170.8893072,2.5634765625e-10,0.6,1,2083-07
1554,0.0007106395101983789,2.8425580407935156,2772168.046749159,2.5634765625e-10,1.0,1,2083-08
1555,7.106387815152874e-05,0.284255512606115,2772167.7624936467,2.5634765625e-10,0.1,2,2083-09
1556,7.10638708647053e-05,0.2842554834588212,2772167.478238163,2.5634765625e-10,0.1,2,2083-09
1557,7.106386357788259e-05,0.2842554543115304,2772167.1939827087,2.5634765625e-10,0.1,2,2083-10
1558,7.106385629106065e-05,0.28425542516424257,2772166.9097272838,2.5634765625e-10,0.1,2,2083-10
1559,7.106384900423945e-05,0.2842553960169578,2772166.6254718876,2.5634765625e-10,0.1,3,2083-11
1560,7.1063841717419e-05,0.284255366869676,2772166.341216521,2.5634765625e-10,0.1,3,2083-11
1561,7.106383443059929e-05,0.28425533772239714,2772166.056961183,2.5634765625e-10,0.1,3,2083-11
1562,0.0004263829628626819,1.7055318514507276,2772164.3514293316,2.5634765625e-10,0.6,1,2083-12
1563,0.0003316309893067315,1.326523957226926,2772163.0249053743,1.28173828125e-10,0.9333333333333333,2,2084-01
1564,0.00033163083061612137,1.3265233224644855,2772161.6983820517,1.28173828125e-10,0.9333333333333333,2,2084-01
1565,3.553185770631292e-05,0.14212743082525167,2772161.5562546207,1.28173828125e-10,0.1,2,2084-02
1566,3.553185588461122e-05,0.14212742353844487,2772161.414127197,1.28173828125e-10,0.1,2,2084-02
1567,0.00021319112437745774,0.852764497509831,2772160.5613626996,1.28173828125e-10,0.6,1,2084-03
1568,0.00035531843132700615,1.4212737253080245,2772159.1400889745,1.28173828125e-10,1.0,1,2084-04
1569,3.55318249156912e-05,0.1421272996627648,2772158.997961675,1.28173828125e-10,0.1,2,2084-05
1570,3.5531823093991194e-05,0.14212729237596478,2772158.8558343826,1.28173828125e-10,0.1,2,2084-05
1571,3.553182127229128e-05,0.1421272850891651,2772158.7137070973,1.28173828125e-10,0.1,3,2084-06
1572,3.553181945059146e-05,0.14212727780236584,2772158.5715798195,1.28173828125e-10,0.1,3,2084-06
1573,3.5531817628891725e-05,0.1421272705155669,2772158.429452549,1.28173828125e-10,0.1,3,2084-06
1574,3.5531815807192094e-05,0.14212726322876837,2772158.287325286,1.28173828125e-10,0.1,2,2084-07
1575,3.553181398549255e-05,0.1421272559419702,2772158.14519803,1.28173828125e-10,0.1,2,2084-07
1576,3.55318121637931e-05,0.1421272486551724,2772158.0030707815,1.28173828125e-10,0.1,3,2084-08
1577,3.5531810342093756e-05,0.142127241368375,2772157.86094354,1.28173828125e-10,0.1,3,2084-08
1578,3.553180852039449e-05,0.14212723408157796,2772157.718816306,1.28173828125e-10,0.1,3,2084-08
1579,0.00021319084019217192,0.8527633607686876,2772156.866052945,1.28173828125e-10,0.6,1,2084-09
1580,0.00033163009383934154,1.3265203753573662,2772155.5395325697,1.28173828125e-10,0.9333333333333333,2,2084-10
1581,0.0003316299351491599,1.3265197405966396,2772154.213012829,1.28173828125e-10,0.9333333333333333,2,2084-10
1582,3.5531761763470095e-05,0.14212704705388038,2772154.070885782,1.28173828125e-10,0.1,3,2084-11
1583,3.553175994177333e-05,0.14212703976709332,2772153.9287587423,1.28173828125e-10,0.1,3,2084-11
1584,3.5531758120076654e-05,0.14212703248030661,2772153.78663171,1.28173828125e-10,0.1,3,2084-11
1585,3.5531756298380065e-05,0.14212702519352027,2772153.6445046845,1.28173828125e-10,0.1,3,2084-12
1586,3.553175447668358e-05,0.14212701790673432,2772153.5023776665,1.28173828125e-10,0.1,3,2084-12
1587,3.553175265498718e-05,0.14212701061994873,2772153.360250656,1.28173828125e-10,0.1,3,2084-12
1588,3.5531750833290875e-05,0.1421270033331635,2772153.2181236525,1.28173828125e-10,0.1,4,2085-01
1589,3.5531749011594666e-05,0.14212699604637866,2772153.0759966564,1.28173828125e-10,0.1,4,2085-01
1590,3.5531747189898545e-05,0.14212698875959417,2772152.933869668,1.28173828125e-10,0.1,4,2085-01
1591,3.553174536820253e-05,0.14212698147281014,2772152.791742686,1.28173828125e-10,0.1,4,2085-01
1592,3.5531743546506594e-05,0.14212697418602638,2772152.649615712,1.28173828125e-10,0.1,4,2085-02
1593,3.5531741724810765e-05,0.14212696689924306,2772152.5074887453,1.28173828125e-10,0.1,4,2085-02
1594,3.553173990311502e-05,0.14212695961246008,2772152.3653617855,1.28173828125e-10,0.1,4,2085-02
1595,3.553173808141937e-05,0.14212695232567749,2772152.223234833,1.28173828125e-10,0.1,4,2085-02
1596,0.00021319041755834287,0.8527616702333715,2772151.370473163,1.28173828125e-10,0.6,2,2085-03
1597,0.00021319035197730623,0.8527614079092249,2772150.5177117554,1.28173828125e-10,0.6,2,2085-03
1598,0.0003553171439938163,1.4212685759752652,2772149.0964431795,1.28173828125e-10,1.0,1,2085-04
1599,0.00035531696182438213,1.4212678472975284,2772147.6751753325,1.28173828125e-10,1.0,2,2085-05
1600,0.00035531677965504137,1.4212671186201655,2772146.2539082137,1.28173828125e-10,1.0,2,2085-05
1601,3.55316597485794e-05,0.1421266389943176,2772146.111781575,1.28173828125e-10,0.1,2,2085-06
1602,3.553165792688786e-05,0.14212663170755144,2772145.969654943,1.28173828125e-10,0.1,2,2085-06
1603,0.00021318993663117843,0.8527597465247138,2772145.1168951965,1.28173828125e-10,0.6,1,2085-07
1604,0.00021318987105028975,0.852759484201159,2772144.2641357123,1.28173828125e-10,0.6,2,2085-08
1605,0.00021318980546942122,0.8527592218776848,2772143.4113764903,1.28173828125e-10,0.6,2,2085-08
1606,0.00021318973988857282,0.8527589595542913,2772142.558617531,1.28173828125e-10,0.6,1,2085-09
1607,0.0003553161238462411,1.4212644953849645,2772141.1373530356,1.28173828125e-10,1.0,1,2085-10
1608,3.5531594167732995e-05,0.14212637667093198,2772140.995226659,1.28173828125e-10,0.1,2,2085-11
1609,3.5531592346044816e-05,0.14212636938417927,2772140.8531002896,1.28173828125e-10,0.1,2,2085-11
1610,3.553159052435674e-05,0.14212636209742696,2772140.7109739273,1.28173828125e-10,0.1,3,2085-12
1611,3.553158870266874e-05,0.14212635481067498,2772140.5688475724,1.28173828125e-10,0.1,3,2085-12
1612,3.553158688098084e-05,0.14212634752392336,2772140.426721225,1.28173828125e-10,0.1,3,2085-12
1613,3.553158505929305e-05,0.1421263402371722,2772140.2845948846,1.28173828125e-10,0.1,2,2086-01
1614,3.553158323760533e-05,0.14212633295042132,2772140.1424685516,1.28173828125e-10,0.1,2,2086-01
1615,3.553158141591771e-05,0.14212632566367084,2772140.000342226,1.28173828125e-10,0.1,3,2086-02
1616,3.553157959423019e-05,0.14212631837692077,2772139.8582159076,1.28173828125e-10,0.1,3,2086-02
1617,3.5531577772542757e-05,0.14212631109017101,2772139.7160895965,1.28173828125e-10,0.1,3,2086-02
1618,0.00021318945570513253,0.8527578228205301,2772138.863331774,1.28173828125e-10,0.6,1,2086-03
1619,0.0003553156502073196,1.4212626008292784,2772137.442069173,1.28173828125e-10,1.0,1,2086-04
1620,3.553154680386513e-05,0.14212618721546053,2772137.2999429856,1.28173828125e-10,0.1,2,2086-05
1621,3.553154498217938e-05,0.14212617992871754,2772137.157816806,1.28173828125e-10,0.1,2,2086-05
