real_estate_sold,reward_per_nft,contract_value,remaining_supply,rmc,avidity,real_estate_per_month,date
7515,5.613289641448237e-06,0.022453158565792948,189159.36485705237,6.40869140625e-11,0.46304179566563475,15,2088-07
7516,8.465674848025734e-06,0.033862699392102937,189159.33099435296,6.40869140625e-11,0.6983359133126936,13,2088-08
7517,8.465673332527927e-06,0.03386269333011171,189159.29713165964,6.40869140625e-11,0.6983359133126936,13,2088-08
7518,8.465671817030391e-06,0.03386268726812156,189159.26326897237,6.40869140625e-11,0.6983359133126936,13,2088-08
7519,8.465670301533128e-06,0.03386268120613251,189159.22940629115,6.40869140625e-11,0.6983359133126936,13,2088-08
7520,8.465668786036136e-06,0.033862675144144545,189159.19554361602,6.40869140625e-11,0.6983359133126936,13,2088-08
7521,8.465667270539414e-06,0.033862669082157654,189159.16168094694,6.40869140625e-11,0.6983359133126936,13,2088-08
7522,8.465665755042964e-06,0.03386266302017185,189159.12781828392,6.40869140625e-11,0.6983359133126936,13,2088-08
7523,8.465664239546785e-06,0.03386265695818714,189159.09395562694,6.40869140625e-11,0.6983359133126936,13,2088-08
7524,8.465662724050877e-06,0.03386265089620351,189159.06009297605,6.40869140625e-11,0.6983359133126936,13,2088-08
7525,8.46566120855524e-06,0.03386264483422096,189159.02623033122,6.40869140625e-11,0.6983359133126936,13,2088-08
7526,8.465659693059876e-06,0.0338626387722395,189158.99236769244,6.40869140625e-11,0.6983359133126936,13,2088-08
7527,8.465658177564783e-06,0.03386263271025913,189158.95850505974,6.40869140625e-11,0.6983359133126936,13,2088-08
7528,8.465656662069961e-06,0.033862626648279846,189158.9246424331,6.40869140625e-11,0.6983359133126936,13,2088-08
7529,9.273829263089711e-06,0.03709531705235884,189158.88754711603,6.40869140625e-11,0.7650025799793603,14,2088-09
7530,9.273827444430413e-06,0.03709530977772165,189158.85045180624,6.40869140625e-11,0.7650025799793603,14,2088-09
7531,9.273825625771473e-06,0.03709530250308589,189158.81335650373,6.40869140625e-11,0.7650025799793603,14,2088-09
7532,9.273823807112891e-06,0.037095295228451564,189158.7762612085,6.40869140625e-11,0.7650025799793603,14,2088-09
7533,9.273821988454662e-06,0.03709528795381865,189158.73916592053,6.40869140625e-11,0.7650025799793603,14,2088-09
7534,9.273820169796793e-06,0.03709528067918717,189158.70207063985,6.40869140625e-11,0.7650025799793603,14,2088-09
7535,9.27381835113928e-06,0.03709527340455712,189158.66497536644,6.40869140625e-11,0.7650025799793603,14,2088-09
7536,9.273816532482124e-06,0.03709526612992849,189158.6278801003,6.40869140625e-11,0.7650025799793603,14,2088-09
7537,9.273814713825323e-06,0.037095258855301294,189158.59078484145,6.40869140625e-11,0.7650025799793603,14,2088-09
7538,9.27381289516888e-06,0.03709525158067552,189158.55368958987,6.40869140625e-11,0.7650025799793603,14,2088-09
7539,9.273811076512794e-06,0.03709524430605118,189158.51659434556,6.40869140625e-11,0.7650025799793603,14,2088-09
7540,9.273809257857064e-06,0.03709523703142825,189158.47949910854,6.40869140625e-11,0.7650025799793603,14,2088-09
7541,9.273807439201691e-06,0.037095229756806763,189158.44240387878,6.40869140625e-11,0.7650025799793603,14,2088-09
7542,9.273805620546674e-06,0.0370952224821867,189158.4053086563,6.40869140625e-11,0.7650025799793603,14,2088-09
7543,7.408791730320415e-06,0.02963516692128166,189158.37567348938,6.40869140625e-11,0.6111564261332065,15,2088-10
7544,7.408790569595999e-06,0.029635162278383996,189158.34603832712,6.40869140625e-11,0.6111564261332065,15,2088-10
7545,7.408789408871765e-06,0.02963515763548706,189158.31640316948,6.40869140625e-11,0.6111564261332065,15,2088-10
7546,7.408788248147712e-06,0.029635152992590848,189158.2867680165,6.40869140625e-11,0.6111564261332065,15,2088-10
7547,7.408787087423842e-06,0.02963514834969537,189158.25713286814,6.40869140625e-11,0.6111564261332065,15,2088-10
7548,7.4087859267001524e-06,0.02963514370680061,189158.22749772444,6.40869140625e-11,0.6111564261332065,15,2088-10
7549,7.408784765976646e-06,0.029635139063906583,189158.19786258537,6.40869140625e-11,0.6111564261332065,15,2088-10
7550,7.4087836052533194e-06,0.029635134421013277,189158.16822745095,6.40869140625e-11,0.6111564261332065,15,2088-10
7551,7.408782444530176e-06,0.029635129778120703,189158.13859232116,6.40869140625e-11,0.6111564261332065,15,2088-10
7552,7.408781283807215e-06,0.02963512513522886,189158.10895719603,6.40869140625e-11,0.6111564261332065,15,2088-10
7553,7.408780123084434e-06,0.029635120492337737,189158.07932207553,6.40869140625e-11,0.6111564261332065,15,2088-10
7554,7.408778962361836e-06,0.029635115849447346,189158.04968695968,6.40869140625e-11,0.6111564261332065,15,2088-10
7555,7.4087778016394205e-06,0.029635111206557683,189158.02005184846,6.40869140625e-11,0.6111564261332065,15,2088-10
7556,7.408776640917186e-06,0.029635106563668745,189157.9904167419,6.40869140625e-11,0.6111564261332065,15,2088-10
7557,7.408775480195134e-06,0.029635101920780536,189157.96078163997,6.40869140625e-11,0.6111564261332065,15,2088-10
7558,8.27467074639117e-06,0.033098682985564676,189157.92768295697,6.40869140625e-11,0.6825849975617779,13,2088-11
7559,8.274669298497024e-06,0.033098677193988096,189157.89458427977,6.40869140625e-11,0.6825849975617779,13,2088-11
7560,8.274667850603132e-06,0.03309867140241253,189157.86148560836,6.40869140625e-11,0.6825849975617779,13,2088-11
7561,8.274666402709493e-06,0.03309866561083797,189157.82838694274,6.40869140625e-11,0.6825849975617779,13,2088-11
7562,8.27466495481611e-06,0.03309865981926444,189157.7952882829,6.40869140625e-11,0.6825849975617779,13,2088-11
7563,8.274663506922977e-06,0.03309865402769191,189157.76218962888,6.40869140625e-11,0.6825849975617779,13,2088-11
7564,8.274662059030099e-06,0.033098648236120395,189157.72909098063,6.40869140625e-11,0.6825849975617779,13,2088-11
7565,8.274660611137474e-06,0.033098642444549894,189157.69599233818,6.40869140625e-11,0.6825849975617779,13,2088-11
7566,8.274659163245102e-06,0.03309863665298041,189157.66289370152,6.40869140625e-11,0.6825849975617779,13,2088-11
7567,8.274657715352985e-06,0.03309863086141194,189157.62979507065,6.40869140625e-11,0.6825849975617779,13,2088-11
7568,8.27465626746112e-06,0.03309862506984448,189157.59669644557,6.40869140625e-11,0.6825849975617779,13,2088-11
7569,8.274654819569508e-06,0.033098619278278035,189157.5635978263,6.40869140625e-11,0.6825849975617779,13,2088-11
7570,8.274653371678149e-06,0.0330986134867126,189157.5304992128,6.40869140625e-11,0.6825849975617779,13,2088-11
7571,9.082820083878896e-06,0.03633128033551559,189157.49416793245,6.40869140625e-11,0.7492516642284446,14,2088-12
7572,9.08281833935156e-06,0.03633127335740624,189157.4578366591,6.40869140625e-11,0.7492516642284446,14,2088-12
7573,9.08281659482456e-06,0.03633126637929824,189157.42150539273,6.40869140625e-11,0.7492516642284446,14,2088-12
7574,9.082814850297896e-06,0.036331259401191585,189157.38517413332,6.40869140625e-11,0.7492516642284446,14,2088-12
7575,9.082813105771565e-06,0.03633125242308626,189157.3488428809,6.40869140625e-11,0.7492516642284446,14,2088-12
7576,9.082811361245568e-06,0.03633124544498227,189157.31251163545,6.40869140625e-11,0.7492516642284446,14,2088-12
7577,9.082809616719908e-06,0.036331238466879634,189157.276180397,6.40869140625e-11,0.7492516642284446,14,2088-12
7578,9.082807872194582e-06,0.03633123148877833,189157.2398491655,6.40869140625e-11,0.7492516642284446,14,2088-12
7579,9.082806127669592e-06,0.03633122451067837,189157.20351794097,6.40869140625e-11,0.7492516642284446,14,2088-12
7580,9.082804383144937e-06,0.03633121753257974,189157.16718672344,6.40869140625e-11,0.7492516642284446,14,2088-12
7581,9.082802638620617e-06,0.03633121055448247,189157.1308555129,6.40869140625e-11,0.7492516642284446,14,2088-12
7582,9.082800894096631e-06,0.03633120357638652,189157.09452430933,6.40869140625e-11,0.7492516642284446,14,2088-12
7583,9.082799149572984e-06,0.03633119659829193,189157.05819311272,6.40869140625e-11,0.7492516642284446,14,2088-12
7584,9.082797405049669e-06,0.03633118962019868,189157.0218619231,6.40869140625e-11,0.7492516642284446,14,2088-12
7585,6.285298013361264e-06,0.025141192053445057,189156.99672073105,6.40869140625e-11,0.5184824334592137,16,2089-01
7586,6.285297177971265e-06,0.02514118871188506,189156.97157954235,6.40869140625e-11,0.5184824334592137,16,2089-01
7587,6.285296342581376e-06,0.025141185370325503,189156.94643835697,6.40869140625e-11,0.5184824334592137,16,2089-01
7588,6.285295507191598e-06,0.02514118202876639,189156.92129717494,6.40869140625e-11,0.5184824334592137,16,2089-01
7589,6.285294671801931e-06,0.02514117868720772,189156.89615599625,6.40869140625e-11,0.5184824334592137,16,2089-01
7590,6.285293836412375e-06,0.0251411753456495,189156.8710148209,6.40869140625e-11,0.5184824334592137,16,2089-01
7591,6.28529300102293e-06,0.02514117200409172,189156.8458736489,6.40869140625e-11,0.5184824334592137,16,2089-01
7592,6.285292165633597e-06,0.025141168662534387,189156.82073248024,6.40869140625e-11,0.5184824334592137,16,2089-01
7593,6.285291330244374e-06,0.025141165320977498,189156.7955913149,6.40869140625e-11,0.5184824334592137,16,2089-01
7594,6.285290494855263e-06,0.025141161979421053,189156.77045015292,6.40869140625e-11,0.5184824334592137,16,2089-01
7595,6.285289659466262e-06,0.025141158637865046,189156.7453089943,6.40869140625e-11,0.5184824334592137,16,2089-01
7596,6.285288824077372e-06,0.02514115529630949,189156.720167839,6.40869140625e-11,0.5184824334592137,16,2089-01
7597,6.2852879886885936e-06,0.025141151954754373,189156.69502668706,6.40869140625e-11,0.5184824334592137,16,2089-01
7598,6.285287153299927e-06,0.02514114861319971,189156.66988553843,6.40869140625e-11,0.5184824334592137,16,2089-01
7599,6.28528631791137e-06,0.02514114527164548,189156.64474439315,6.40869140625e-11,0.5184824334592137,16,2089-01
7600,6.2852854825229245e-06,0.025141141930091697,189156.61960325122,6.40869140625e-11,0.5184824334592137,16,2089-01
7601,4.5535040721536535e-06,0.018214016288614614,189156.60138923494,6.40869140625e-11,0.37562529060207095,16,2089-02
7602,4.553503633693728e-06,0.018214014534774912,189156.5831752204,6.40869140625e-11,0.37562529060207095,16,2089-02
7603,4.553503195233845e-06,0.01821401278093538,189156.56496120762,6.40869140625e-11,0.37562529060207095,16,2089-02
7604,4.553502756774003e-06,0.018214011027096015,189156.54674719658,6.40869140625e-11,0.37562529060207095,16,2089-02
7605,4.553502318314204e-06,0.018214009273256816,189156.52853318732,6.40869140625e-11,0.37562529060207095,16,2089-02
7606,4.553501879854448e-06,0.01821400751941779,189156.5103191798,6.40869140625e-11,0.37562529060207095,16,2089-02
7607,4.553501441394734e-06,0.018214005765578935,189156.49210517402,6.40869140625e-11,0.37562529060207095,16,2089-02
7608,4.5535010029350606e-06,0.018214004011740243,189156.47389117003,6.40869140625e-11,0.37562529060207095,16,2089-02
7609,4.553500564475432e-06,0.018214002257901728,189156.45567716777,6.40869140625e-11,0.37562529060207095,16,2089-02
7610,4.553500126015844e-06,0.018214000504063375,189156.43746316727,6.40869140625e-11,0.37562529060207095,16,2089-02
7611,4.553499687556298e-06,0.018213998750225193,189156.4192491685,6.40869140625e-11,0.37562529060207095,16,2089-02
7612,4.5534992490967945e-06,0.018213996996387177,189156.40103517153,6.40869140625e-11,0.37562529060207095,16,2089-02
7613,4.553498810637334e-06,0.018213995242549335,189156.3828211763,6.40869140625e-11,0.37562529060207095,16,2089-02
7614,4.553498372177915e-06,0.01821399348871166,189156.3646071828,6.40869140625e-11,0.37562529060207095,16,2089-02
7615,4.553497933718539e-06,0.018213991734874153,189156.34639319105,6.40869140625e-11,0.37562529060207095,16,2089-02
7616,4.553497495259204e-06,0.018213989981036818,189156.32817920108,6.40869140625e-11,0.37562529060207095,16,2089-02
7617,3.038191388250099e-06,0.012152765553000395,189156.31602643552,6.40869140625e-11,0.25062529060207095,18,2089-03
7618,3.038191193054791e-06,0.012152764772219164,189156.30387367075,6.40869140625e-11,0.25062529060207095,18,2089-03
7619,3.038190997859496e-06,0.012152763991437984,189156.29172090677,6.40869140625e-11,0.25062529060207095,18,2089-03
7620,3.038190802664214e-06,0.012152763210656855,189156.27956814357,6.40869140625e-11,0.25062529060207095,18,2089-03
7621,3.038190607468944e-06,0.012152762429875777,189156.26741538112,6.40869140625e-11,0.25062529060207095,18,2089-03
7622,3.038190412273687e-06,0.012152761649094748,189156.25526261947,6.40869140625e-11,0.25062529060207095,18,2089-03
7623,3.038190217078442e-06,0.012152760868313768,189156.2431098586,6.40869140625e-11,0.25062529060207095,18,2089-03
7624,3.0381900218832094e-06,0.012152760087532837,189156.2309570985,6.40869140625e-11,0.25062529060207095,18,2089-03
7625,3.0381898266879895e-06,0.012152759306751958,189156.2188043392,6.40869140625e-11,0.25062529060207095,18,2089-03
7626,3.0381896314927823e-06,0.012152758525971129,189156.2066515807,6.40869140625e-11,0.25062529060207095,18,2089-03
7627,3.038189436297588e-06,0.012152757745190352,189156.19449882294,6.40869140625e-11,0.25062529060207095,18,2089-03
7628,3.0381892411024057e-06,0.012152756964409622,189156.18234606597,6.40869140625e-11,0.25062529060207095,18,2089-03
7629,3.038189045907236e-06,0.012152756183628944,189156.17019330978,6.40869140625e-11,0.25062529060207095,18,2089-03
7630,3.038188850712079e-06,0.012152755402848317,189156.15804055438,6.40869140625e-11,0.25062529060207095,18,2089-03
7631,3.0381886555169345e-06,0.012152754622067738,189156.14588779976,6.40869140625e-11,0.25062529060207095,18,2089-03
